name,main_category,sub_category,review_rating,no_of_ratings,discount_price,actual_price,best_model,comments,cleaned_narrative,best_avg_score,link
"Boult Audio Powerbuds True Wireless in Ear Earbuds with 120H Playtime, in-Built Powerbank, Type-C Fast Charging, Made in I...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"29,462","₹1,499","₹8,999",T5,infact upgrad devic xr month issu amazon best rate flash sale,"The customer mentioned that they've been using the Boult Audio Powerbuds True Wireless for over a month without any issues since upgrading from their previous device. Notably, Amazon's competitive pricing and offering at the flash sale made the purchase very appealing to them.",0.6122592841808453,https://www.amazon.in/Boult-Audio-PowerBuds-Wireless-Waterproof/dp/B08D11DZ2W/ref=sr_1_437?qid=1679133676&s=electronics&sr=1-437
boAt Dual Port Rapid 120V Car Charger (Qualcomm Certified) Smart Charging for Cellular Phones with Quick Charge 3.0 + Free...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"21,572",₹599,"₹1,299",BART,noth much say special devic use sever android devic switch devic xr oneplu simpli switch fabul experi,"The customer mentioned their switch to the boAt Dual Port Rapid 120V Car Charger was a fantastic experience, praising its seamless integration with various Android devices, including their previous one, the OnePlus 6. The reviewer noted that the smart charging features offered by Qualcomm certified products made their smartphone usage even more convenient, particularly highlighting the quick charge capability as an impressive addition.",1.0,https://www.amazon.in/Charger-Qualcomm-Certified-Charging-Charge/dp/B07872QXRN/ref=sr_1_438?qid=1679133676&s=electronics&sr=1-438
"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Noti...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"99,693","₹1,499","₹3,999",BART,got great indian sale along exchang redmi use sbi credit card anawesom phone afford close eye bye disappoint,"""The customer expressed that they were extremely satisfied with their purchase, stating it was an outstanding deal worth closing one's eyes over. They praised the noise colorFit Pulse Grand Smart Watch for its excellent features such as a 1.69"" HD display, 60 sports modes, 150 watch faces, and comprehensive health monitoring capabilities including SpO2 monitoring and call notifications.""",0.6711941143180532,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09PNKXSKF/ref=sr_1_439?qid=1679133676&s=electronics&sr=1-439
"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatib...","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"5,216",₹294,"₹4,999",T5,box seal look repack box seal repackag nice box bit shabbi,"The customer mentioned that they received an unsealed box with their order for the rts [2 Pack] Mini USB C Type C Adapter Plug, which appeared as though it had been repacked rather than sealed. The reviewer noted that while the box itself was still nice, its condition detracted from the overall experience, especially given the expectation of a properly sealed package.",0.4767052767052767,https://www.amazon.in/rts-Adapter-Charging-Converter-compatible/dp/B097C564GC/ref=sr_1_440?qid=1679133676&s=electronics&sr=1-440
"Portronics Toad One Wireless 2.4GHz & Bluetooth Connectivity Optical Mouse with 7 Colors RGB Lights, Rechargeable Battery(...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,128,₹599,"₹1,499",BART,use devic sinc mani year use year help much proud love,"""The customer mentioned their prolonged use of the Portronics Toad One Wireless mouse over several years, highlighting its reliability and value. The reviewer noted that they are immensely proud of this high-quality accessory and express strong affection for it.""",0.4216216216216216,https://www.amazon.in/Portronics-Wireless-Bluetooth-Connectivity-Rechargeable/dp/B0BG8LZNYL/ref=sr_1_441?qid=1679133676&s=electronics&sr=1-441
Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,"tv, audio & cameras",All Electronics,4.0 out of 5 stars,"3,548",₹499,₹999,BART,got phone discount price amazon slightli heavi good look phone terrif batteri life phone fast respons face detect,"""The customer, impressed by the phone's sleek design and impressive battery performance, noted that it offers great value for its discounted price from Amazon. The reviewer particularly appreciated how responsive the face detection feature was.""",1.0,https://www.amazon.in/Portronics-MPORT-Type-Ports-Transfer/dp/B09M869Z5V/ref=sr_1_442?qid=1679133676&s=electronics&sr=1-442
Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"9,338",₹529,"₹1,499",BART,one thing set get heat whenev larg file download play gamerest everyth coolim love,"The customer mentioned that they found the adapter to be very convenient, especially when charging their iPhone 12 models quickly. The fast charging feature was highly praised, but one drawback noted by the reviewer was the occasional heating issue which occurred during downloads or gaming sessions. Despite this minor inconvenience, the overall performance and convenience of the portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger were unanimously appreciated, leading to a rating of 5.0 out of",0.7788978494623656,https://www.amazon.in/Portronics-Adapto-Adapter-Charger-Charging/dp/B08VS3YLRK/ref=sr_1_443?qid=1679133676&s=electronics&sr=1-443
"ZEBRONICS Zeb-Comfort Wired USB Mouse, 3-Button, 1000 DPI Optical Sensor, Plug & Play, for Windows/Mac, Black","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"3,530",₹139,₹299,BART,awesom phone great batteri life last upto whole day face id work great even dark room get long term support w charg adapt work well good w charger w,"The customer mentioned that the ZEBRONICS Zeb-Comfort Wired USB Mouse offers excellent performance with its high-quality 3-button design and precision optical sensor. The mouse also features an impressive 1000 DPI sensitivity, ensuring smooth navigation through various tasks. Notably, the user highlighted the device's plug-and-play functionality, which was crucial due to their busy schedule. They were particularly impressed by how the mouse's Face ID technology worked effectively in low-light conditions, enhancing overall usability. Regarding",0.8697562358276644,https://www.amazon.in/Zebronics-Wired-Optical-Mouse-Black/dp/B079Y6JZC8/ref=sr_1_444?qid=1679133676&s=electronics&sr=1-444
"Redmi Note 11T 5G (Stardust White, 8GB RAM, 128GB ROM) | Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Add...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"33,330","₹18,499","₹22,999",T5,feel big devic user feel big your smartphon tablet user,"The customer mentioned that the Redmi Note 11T 5G is an excellent choice for users who are familiar with devices in the 7, 8, 6 series, appreciating its large screen size. The reviewer noted that they found the product to be well-equipped with a Dimensity 810 processor and 33W fast charging capabilities, making it suitable for both smartphones and tablets alike. Additionally, the inclusion of a charger adds convenience, enhancing overall satisfaction.",0.4737699576409254,https://www.amazon.in/Redmi-Note-11T-5G-Dimensity/dp/B09LHX1YFX/ref=sr_1_445?qid=1679133676&s=electronics&sr=1-445
SanDisk SDCZ48-032G-UAM46 Ultra CZ48 32GB USB 3.0 Pen Drive (Black),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"57,270",₹338,₹750,BART,love devic xr much user friendli top notch though compromis compar model overal highli recommend phone appl fan devic lover,"""The customer expressed their satisfaction with the SanDisk SDCZ48-032G-UAM46 Ultra CZ48 32GB USB 3.0 Pen Drive by stating that they have never had such an easy-to-use experience with any similar devices. The reviewer also highlighted that while this product meets or exceeds expectations in terms of performance, it comes with some trade-offs, primarily in compatibility options beyond the standard Apple ecosystem.""",0.9019672310811552,https://www.amazon.in/SanDisk-Ultra-CZ48-Drive-Black/dp/B00KYK2AKO/ref=sr_1_446?qid=1679133676&s=electronics&sr=1-446
"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"114,951","₹1,199","₹3,990",BART,make sure read instruct check packag give otp phone brand new work great reserv onlin deliveri experi seamless good get discount discount,"The customer mentioned that they were pleasantly surprised by the quality and performance of their BoAt Rockerz 330 in-Ear Bluetooth neckband, noting the excellent sound, long battery life (up to 30 hours), dual pairing capability, and IPX5 water resistance. The reviewer also highlighted the ease of setup and delivery process, which surpassed their expectations despite some initial concerns about online shipping. They appreciated receiving an unexpected discount on their purchase, further enhancing their overall satisfaction.",0.9741340530814214,https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092YB1VS6/ref=sr_1_447?qid=1679133676&s=electronics&sr=1-447
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"10,328","₹1,399","₹1,630",BART,awesom get day full hr hr pubg hrsof skype meet call msg song internet final devic work batteri normal mode pow power mode even better,"The customer mentioned that the Motorola A10 dual SIM keypad mobile was highly satisfactory, noting it lasted an entire day on just one charge before needing to be recharged. They praised its expandable storage up to 32GB and wireless FM capabilities, which allowed them to enjoy various activities such as playing PUBG for three hours and having Skype meetings for two hours without any interruption. The reviewer highlighted how the phone performed exceptionally well in both normal and power-saving modes, emphasizing the importance of battery life",0.9491285613222716,https://www.amazon.in/Motorola-keypad-Mobile-Expandable-Battery/dp/B09JS562TP/ref=sr_1_448?qid=1679133676&s=electronics&sr=1-448
TP-Link Tapo 360° 3MP 2304 Full HD 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night V...,"tv, audio & cameras",All Electronics,4.0 out of 5 stars,"99,243","₹2,999","₹3,599",BART,dont go review mention fake product much devic xr order phone would b person view point definit fake thank god went instinct got great deal,"The customer mentioned that they were pleasantly surprised with their purchase, stating that it was indeed the genuine device they had ordered instead of the one reviewed negatively in other ratings. The reviewer noted how glad they are for going with their instinct to get a good deal, highlighting the trustworthiness of the product.",1.0,https://www.amazon.in/TP-Link-Security-Rotational-Required-Definition/dp/B095CLQ1PT/ref=sr_1_449?qid=1679133676&s=electronics&sr=1-449
"MI Type B/Micro USB 120cm fast Charging cable|480mbps support|Suitable for all Smartphones,tablet and accessories with typ...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"36,509",₹229,₹299,BART,super smooth premium product nice camera good batteri life quick face unlock even dark play heavi game high graphic set without lag overal good product,"""The customer mentioned the super-smooth performance and premium quality of the MI Type B/Micro USB cable. They particularly highlighted the excellent battery life, noting that it provides ample power for their devices without any lags during intense gaming sessions. The reviewer also appreciated the quick face unlock feature, especially under dim lighting conditions. Overall, they highly recommend this product as a top choice.""",1.0,https://www.amazon.in/Mi-Original-Cable-120cm-Black/dp/B07H4X1SCK/ref=sr_1_450?qid=1679133676&s=electronics&sr=1-450
